workload,variant,commit,batch,run,write_ns,read_ns,sync_ns,dirty_sync_ns,clean_sync_ns,unmount_ns
sequential,implementation,9af7a5f36,4,16,7178069,8030755,20324,,,
sequential,implementation,9af7a5f36,4,17,7387498,6820708,19385,,,
sequential,implementation,9af7a5f36,4,18,6574061,7143068,20828,,,
sequential,implementation,9af7a5f36,4,19,6501854,6691815,19275,,,
sync-cycle,baseline,3acc11385,4,0,,,,10209,234,6806
sync-cycle,baseline,3acc11385,4,1,,,,12683,294,8209
sync-cycle,baseline,3acc11385,4,2,,,,11140,266,7044
sync-cycle,baseline,3acc11385,4,3,,,,9156,253,5889
sync-cycle,baseline,3acc11385,4,4,,,,11165,301,7570
sync-cycle,baseline,3acc11385,4,5,,,,10816,221,7010
sync-cycle,baseline,3acc11385,4,6,,,,9754,225,6485
sync-cycle,baseline,3acc11385,4,7,,,,9856,231,6571
sync-cycle,baseline,3acc11385,4,8,,,,11102,196,7181
sync-cycle,baseline,3acc11385,4,9,,,,10315,313,6836
sync-cycle,baseline,3acc11385,4,10,,,,8828,204,6256
sync-cycle,baseline,3acc11385,4,11,,,,10203,202,7192
sync-cycle,baseline,3acc11385,4,12,,,,8846,215,6296
sync-cycle,baseline,3acc11385,4,13,,,,9065,237,5837
sync-cycle,baseline,3acc11385,4,14,,,,8078,205,5683
sync-cycle,baseline,3acc11385,4,15,,,,8564,221,6348
sync-cycle,baseline,3acc11385,4,16,,,,10356,233,6720
sync-cycle,baseline,3acc11385,4,17,,,,9861,222,6420
sync-cycle,baseline,3acc11385,4,18,,,,9449,204,6466
sync-cycle,baseline,3acc11385,4,19,,,,9224,284,6166
sync-cycle,implementation,9af7a5f36,4,0,,,,8601,291,6555
sync-cycle,implementation,9af7a5f36,4,1,,,,7897,263,5910
sync-cycle,implementation,9af7a5f36,4,2,,,,8356,263,5773
sync-cycle,implementation,9af7a5f36,4,3,,,,26192,315,6739
sync-cycle,implementation,9af7a5f36,4,4,,,,9521,294,7212
sync-cycle,implementation,9af7a5f36,4,5,,,,26809,291,7326
sync-cycle,implementation,9af7a5f36,4,6,,,,10449,582,6784
sync-cycle,implementation,9af7a5f36,4,7,,,,10248,282,6694
sync-cycle,implementation,9af7a5f36,4,8,,,,10844,282,7942
sync-cycle,implementation,9af7a5f36,4,9,,,,10672,307,7420
