workload,variant,commit,batch,run,write_ns,read_ns,sync_ns,dirty_sync_ns,clean_sync_ns,unmount_ns
sequential,baseline,4cf9505a3,4,19,7459913,7578809,18020,,,
sequential,implementation,dae8d9499,4,0,7177358,6815188,17825,,,
sequential,implementation,dae8d9499,4,1,7909704,8483740,21827,,,
sequential,implementation,dae8d9499,4,2,7471455,9022555,26053,,,
sequential,implementation,dae8d9499,4,3,7895650,8539050,24836,,,
sequential,implementation,dae8d9499,4,4,7214438,7662676,19042,,,
sequential,implementation,dae8d9499,4,5,7028719,6928475,17764,,,
sequential,implementation,dae8d9499,4,6,7045133,7218015,21297,,,
sequential,implementation,dae8d9499,4,7,7132530,7929926,25567,,,
sequential,implementation,dae8d9499,4,8,7683146,10349745,26778,,,
sequential,implementation,dae8d9499,4,9,7773591,9260237,26427,,,
sequential,implementation,dae8d9499,4,10,7421008,10002414,25482,,,
sequential,implementation,dae8d9499,4,11,7744897,9753486,20376,,,
sequential,implementation,dae8d9499,4,12,7521079,8011387,24239,,,
sequential,implementation,dae8d9499,4,13,7474503,7848617,25328,,,
sequential,implementation,dae8d9499,4,14,6674051,6851733,18408,,,
sequential,implementation,dae8d9499,4,15,7244065,7276547,22196,,,
sequential,implementation,dae8d9499,4,16,6911799,7292844,21362,,,
sequential,implementation,dae8d9499,4,17,7123691,6725501,18764,,,
sequential,implementation,dae8d9499,4,18,6356076,6177823,19576,,,
sequential,implementation,dae8d9499,4,19,6415011,6252407,19417,,,
sync-cycle,baseline,4cf9505a3,4,0,,,,7477,201,5434
sync-cycle,baseline,4cf9505a3,4,1,,,,7983,298,5550
sync-cycle,baseline,4cf9505a3,4,2,,,,8017,205,5794
sync-cycle,baseline,4cf9505a3,4,3,,,,7891,282,5295
sync-cycle,baseline,4cf9505a3,4,4,,,,8265,274,5874
sync-cycle,baseline,4cf9505a3,4,5,,,,8116,264,5690
sync-cycle,baseline,4cf9505a3,4,6,,,,8612,264,5438
sync-cycle,baseline,4cf9505a3,4,7,,,,9044,245,6253
sync-cycle,baseline,4cf9505a3,4,8,,,,11594,459,6752
sync-cycle,baseline,4cf9505a3,4,9,,,,11441,321,9328
sync-cycle,baseline,4cf9505a3,4,10,,,,13265,389,7149
sync-cycle,baseline,4cf9505a3,4,11,,,,10838,417,8074
sync-cycle,baseline,4cf9505a3,4,12,,,,8434,273,5836
sync-cycle,baseline,4cf9505a3,4,13,,,,8515,268,5762
sync-cycle,baseline,4cf9505a3,4,14,,,,10222,282,7172
sync-cycle,baseline,4cf9505a3,4,15,,,,26174,395,9007
sync-cycle,baseline,4cf9505a3,4,16,,,,9970,292,6658
sync-cycle,baseline,4cf9505a3,4,17,,,,11765,319,7553
sync-cycle,baseline,4cf9505a3,4,18,,,,11541,279,7639
sync-cycle,baseline,4cf9505a3,4,19,,,,17211,429,12638
sync-cycle,implementation,dae8d9499,4,0,,,,9351,246,6915
sync-cycle,implementation,dae8d9499,4,1,,,,11758,243,7167
sync-cycle,implementation,dae8d9499,4,2,,,,11325,252,7334
sync-cycle,implementation,dae8d9499,4,3,,,,8781,247,5708
sync-cycle,implementation,dae8d9499,4,4,,,,9156,237,6126
sync-cycle,implementation,dae8d9499,4,5,,,,11434,284,7405
sync-cycle,implementation,dae8d9499,4,6,,,,9695,227,6558
sync-cycle,implementation,dae8d9499,4,7,,,,9037,205,6261
sync-cycle,implementation,dae8d9499,4,8,,,,13131,298,9608
sync-cycle,implementation,dae8d9499,4,9,,,,12981,300,8142
sync-cycle,implementation,dae8d9499,4,10,,,,12200,327,7645
sync-cycle,implementation,dae8d9499,4,11,,,,10542,169,7517
sync-cycle,implementation,dae8d9499,4,12,,,,13271,253,8933
sync-cycle,implementation,dae8d9499,4,13,,,,13810,276,8408
sync-cycle,implementation,dae8d9499,4,14,,,,12612,308,7834
sync-cycle,implementation,dae8d9499,4,15,,,,10022,277,9936
sync-cycle,implementation,dae8d9499,4,16,,,,12405,312,8099
sync-cycle,implementation,dae8d9499,4,17,,,,10672,264,7389
sync-cycle,implementation,dae8d9499,4,18,,,,10629,244,7021
sync-cycle,implementation,dae8d9499,4,19,,,,10998,276,7017
sequential,implementation,dae8d9499,5,0,8052938,8924166,24074,,,
sequential,implementation,dae8d9499,5,1,9417135,11099855,21911,,,
sequential,implementation,dae8d9499,5,2,7013587,10232177,24884,,,
sequential,implementation,dae8d9499,5,3,7435903,11708640,26555,,,
sequential,implementation,dae8d9499,5,4,7727173,8871609,20828,,,
sequential,implementation,dae8d9499,5,5,7548998,13070501,32466,,,
sequential,implementation,dae8d9499,5,6,9274846,11452593,31572,,,
sequential,implementation,dae8d9499,5,7,6915788,7435873,20366,,,
sequential,implementation,dae8d9499,5,8,7531630,11756971,53499,,,
